start_date,end_date,q01,q02,q04_01,q04_02,q04_03,q04_04,q04_05,q04_06,q05,q07_01,q07_02,q07_03,q07_04,q07_05,q07_06,q07_07,q07_08,q07_09,q07_10,q07_11,q08_01,q08_02,q08_03,q08_04,q08_05,q08_06,q08_07,q08_08,q08_09,q08_10,q08_11,q08_12,q10_01,q10_02,q10_03,q10_04,q10_05,q10_06,q10_07,q10_08,q11_01,q11_02,q11_03,q11_04,q11_05,q12_01,q12_02,q12_03,q12_04,q12_05,q12_06,q12_07,q13,q14,q15,q17,q18,q19_01,q19_02,q19_03,q19_04,q19_05,q19_06,q19_07,q20_01,q20_02,q20_03,q20_04,q20_05,q20_06,q21_01,q21_02,q21_03,q21_04,q22,q24,q25_01,q25_02,q25_03,q26,q28,q29,q30,q34,q35,q36,racethn4,educ4,age3,has_children,orientation,weight,is_employed,employment_status
2018-05-19 07:23:00,2018-05-19 07:29:00,0.6666666666666666,0.6666666666666666,True,False,False,True,False,False,False,0.25,0.5,0.5,0.5,1.0,0.25,1.0,0.0,0.25,0.5,0.5,False,True,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,Post graduate degree,Georgia,"$75,000-$99,999",South Atlantic,Android Phone / Tablet,White,Post graduate degree,65 and up,False,Straight,0.0749326,False,retired
2018-05-19 07:34:00,2018-05-19 07:47:00,1.0,0.0,True,True,False,False,False,True,False,0.75,0.5,1.0,0.5,1.0,0.0,1.0,0.25,0.5,0.75,0.5,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,,0.3333333333333333,True,True,0.5,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,New Jersey,"$100,000-$124,999",Middle Atlantic,iOS Phone / Tablet,White,Post graduate degree,65 and up,True,Straight,0.06942877,True,working part-time
2018-05-19 07:49:00,2018-05-19 07:58:00,1.0,0.6666666666666666,True,False,False,False,False,False,True,0.25,0.25,0.25,0.5,0.5,0.25,1.0,0.0,0.25,1.0,0.5,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,,1.0,False,False,0.5,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,Never married,False,False,True,Straight,Asian,High school or G.E.D.,Nevada,"$75,000-$99,999",East North Central,iOS Phone / Tablet,Other,High school or less,35 - 64,False,Straight,1.567920786,True,working full-time
2018-05-19 07:50:00,2018-05-19 07:52:00,0.0,0.3333333333333333,True,False,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,Married,False,True,False,Straight,White,Associate's degree,New Jersey,"$100,000-$124,999",Middle Atlantic,Windows Desktop / Laptop,White,Some college,35 - 64,True,Straight,0.8795406729999999,,
2018-05-19 07:53:00,2018-05-19 08:00:00,1.0,0.3333333333333333,False,True,False,False,False,False,True,0.5,0.5,0.0,0.25,1.0,0.0,1.0,0.25,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,,0.6666666666666666,True,False,1.0,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Some college,Colorado,"$25,000-$49,999",Mountain,Other,White,Some college,65 and up,True,Straight,0.560161233,True,working full-time
2018-05-19 07:54:00,2018-05-19 08:04:00,0.6666666666666666,0.3333333333333333,True,True,True,True,True,True,True,0.25,0.25,0.5,0.75,0.75,0.0,1.0,0.25,,0.75,1.0,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,False,True,False,True,True,False,False,True,False,False,False,True,True,True,False,False,False,False,Married,False,True,False,Straight,White,Post graduate degree,Nevada,"$150,000-$174,999",Mountain,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.05465732,False,retired
2018-05-19 08:00:00,2018-05-19 08:05:00,0.6666666666666666,0.3333333333333333,True,True,True,False,True,True,False,0.75,0.75,0.75,0.5,1.0,1.0,1.0,0.25,0.5,1.0,0.5,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,,0.0,,False,1.0,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,True,,Married,False,True,False,Straight,White,Associate's degree,Missouri,"$75,000-$99,999",West North Central,iOS Phone / Tablet,White,Some college,65 and up,True,Straight,0.8371719000000001,True,working full-time
2018-05-19 08:06:00,2018-05-19 08:12:00,0.6666666666666666,0.6666666666666666,True,True,False,False,False,False,True,0.25,0.25,1.0,0.5,0.75,0.0,1.0,0.0,0.25,0.75,0.0,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.0,,True,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,High school or G.E.D.,Nebraska,Prefer not to answer,West North Central,Windows Desktop / Laptop,White,High school or less,35 - 64,True,Straight,3.236641765,True,working full-time
2018-05-19 08:30:00,2018-05-19 08:37:00,0.6666666666666666,0.6666666666666666,False,False,True,False,False,True,True,0.5,0.25,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.25,0.5,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Washington,"$100,000-$124,999",Pacific,MacOS Desktop / Laptop,White,Post graduate degree,35 - 64,True,Straight,0.054032635,False,retired
2018-05-19 08:32:00,2018-05-19 08:40:00,1.0,0.6666666666666666,False,False,True,False,False,False,False,0.0,0.0,0.25,0.5,0.75,0.0,1.0,0.0,0.0,1.0,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1.0,False,,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,,Married,False,True,False,Straight,White,Some college,Virginia,"$200,000+",South Atlantic,iOS Phone / Tablet,White,Some college,35 - 64,True,Straight,0.734273837,True,working full-time
2018-05-19 08:41:00,2018-05-19 08:45:00,1.0,0.3333333333333333,True,False,True,False,True,False,False,0.25,0.25,0.25,0.25,0.75,0.25,1.0,0.5,0.0,0.75,0.75,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,Married,False,False,True,Straight,Other,College graduate,New York,"$200,000+",New England,Windows Desktop / Laptop,Other,College or more,35 - 64,False,Straight,1.753029291,False,not looking for work
2018-05-19 08:46:00,2018-05-19 08:51:00,1.0,0.0,True,True,False,False,False,False,False,0.25,0.25,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.75,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,0.75,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,College graduate,California,Prefer not to answer,Pacific,iOS Phone / Tablet,White,College or more,65 and up,True,Straight,0.49628314700000004,False,not looking for work
2018-05-19 08:47:00,2018-05-19 08:53:00,1.0,0.0,False,False,False,False,False,True,False,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,,1.0,False,True,1.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,Married,False,False,True,Straight,Other,Post graduate degree,Florida,"$50,000-$74,999",South Atlantic,Windows Desktop / Laptop,Other,Post graduate degree,35 - 64,False,Straight,0.10948197800000001,True,working full-time
2018-05-19 08:47:00,2018-05-19 08:59:00,1.0,0.6666666666666666,True,False,False,False,False,False,True,0.75,0.25,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.5,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,,0.0,,True,1.0,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,Married,True,True,False,Straight,Black,High school or G.E.D.,Maryland,"$50,000-$74,999",South Atlantic,iOS Phone / Tablet,Black,High school or less,35 - 64,True,Straight,4.140011283,True,working full-time
2018-05-19 08:54:00,2018-05-19 08:59:00,0.6666666666666666,0.3333333333333333,False,False,False,True,False,False,True,0.25,0.25,0.25,0.25,0.5,0.5,0.75,0.0,0.25,0.5,0.25,False,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,Divorced,False,False,True,Straight,White,Post graduate degree,Florida,"$10,000-$24,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,False,Straight,0.06259677400000001,False,retired
2018-05-19 08:58:00,2018-05-19 09:06:00,0.6666666666666666,0.6666666666666666,True,False,True,True,True,False,True,0.25,0.25,1.0,0.5,1.0,0.5,1.0,0.25,0.5,1.0,0.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,,0.6666666666666666,False,True,1.0,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,Never married,False,False,True,Straight,White,Post graduate degree,Virginia,"$100,000-$124,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,35 - 64,False,Straight,0.066281641,True,working full-time
2018-05-19 09:06:00,2018-05-19 09:10:00,0.3333333333333333,0.6666666666666666,True,False,False,False,False,False,False,0.75,0.5,0.75,1.0,1.0,0.5,1.0,0.0,0.75,0.75,0.25,True,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,College graduate,Tennessee,"$25,000-$49,999",East South Central,Windows Desktop / Laptop,White,College or more,65 and up,False,Straight,0.607250221,False,retired
2018-05-19 09:11:00,2018-05-19 09:16:00,0.6666666666666666,0.0,True,False,True,False,True,False,False,0.25,0.25,0.25,0.5,1.0,0.0,1.0,0.5,,0.25,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,,1.0,False,False,1.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,Some college,Illinois,"$150,000-$174,999",East North Central,MacOS Desktop / Laptop,White,Some college,65 and up,False,Straight,0.7130515059999999,True,working part-time
2018-05-19 09:41:00,2018-05-19 09:46:00,0.6666666666666666,0.3333333333333333,True,False,False,False,True,False,False,0.25,0.25,0.25,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,,0.3333333333333333,True,True,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Married,False,False,True,Straight,White,Associate's degree,Tennessee,"$25,000-$49,999",East South Central,Windows Desktop / Laptop,White,Some college,65 and up,False,Straight,0.754621089,True,working full-time
2018-05-19 09:42:00,2018-05-19 09:46:00,1.0,0.0,True,False,False,False,False,False,True,0.25,0.5,0.25,0.5,1.0,0.0,1.0,0.25,0.0,0.75,0.5,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Maryland,"$150,000-$174,999",South Atlantic,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.076678628,False,retired
2018-05-19 09:47:00,2018-05-19 09:53:00,0.6666666666666666,0.6666666666666666,True,True,False,False,False,True,True,,0.5,0.25,0.25,1.0,0.25,1.0,0.25,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,False,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,Pennsylvania,"$50,000-$74,999",Middle Atlantic,MacOS Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.05724395400000001,False,retired
2018-05-19 05:50:00,2018-05-19 10:13:00,0.6666666666666666,0.6666666666666666,True,False,False,False,False,False,True,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.25,1.0,0.5,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,,0.6666666666666666,False,True,1.0,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,Married,False,True,False,Straight,White,Post graduate degree,Pennsylvania,"$50,000-$74,999",Middle Atlantic,Android Phone / Tablet,White,Post graduate degree,65 and up,True,Straight,0.05724395400000001,True,working full-time
2018-05-19 10:14:00,2018-05-19 10:21:00,1.0,1.0,True,False,True,False,True,False,True,0.5,0.25,0.25,0.25,1.0,0.25,1.0,0.0,0.75,0.0,0.0,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,1.0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,Separated,True,False,False,Straight,White,College graduate,Tennessee,"$50,000-$74,999",East South Central,iOS Phone / Tablet,White,College or more,35 - 64,True,Straight,1.486472155,False,not looking for work
2018-05-19 10:23:00,2018-05-19 10:30:00,0.6666666666666666,0.3333333333333333,False,False,True,False,False,True,True,0.5,0.5,0.25,0.75,1.0,0.5,1.0,0.25,0.0,0.75,0.75,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,True,0.75,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,Married,False,True,False,Straight,White,Post graduate degree,New York,"$75,000-$99,999",Middle Atlantic,Windows Desktop / Laptop,White,Post graduate degree,65 and up,True,Straight,0.069031279,False,retired
